No errors
No warnings
201 ms
data source=metars
4716 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
CYRL 141700Z 21007KT 15SM FEW032 OVC200 19/11 A2987 RMK CU1CI8 CU TR SLP118 DENSITY ALT 2100FT,CYRL,2015-06-14T17:00:00Z,51.07,-93.78,19.0,11.0,210,7,,15.0,29.870079,1011.8,,,,,,,,,,FEW,3200,OVC,20000,,,,,VFR,,,,,,,,,,,,METAR,383.0
CYRJ 141700Z VRB05KT 40SM FEW040 FEW220 17/06 A3015 RMK CU1CI1 CU TR CI TR SLP213 DENSITY ALT 700FT,CYRJ,2015-06-14T17:00:00Z,48.52,-72.27,17.0,6.0,0,5,,40.0,30.15059,1021.3,,,,,,,,,,FEW,4000,FEW,22000,,,,,VFR,,,,,,,,,,,,METAR,179.0
CYQT 141700Z VRB02KT 20SM BKN028 20/14 A2988 RMK SC7 SLP122 DENSITY ALT 1400FT,CYQT,2015-06-14T17:00:00Z,48.37,-89.32,20.0,14.0,0,2,,20.0,29.878937,1012.2,,,,,,,,,,BKN,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,199.0
CYPQ 141700Z AUTO 11007KT 9SM OVC055 21/11 A3004 RMK SLP171 DENSITY ALT 1300FT,CYPQ,2015-06-14T17:00:00Z,44.22,-78.37,21.0,11.0,110,7,,9.0,30.041338,1017.1,,TRUE,,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
CYND 141700Z 09009KT 060V120 15SM FEW140 BKN220 22/10 A3009 RMK AC1CS6 SLP191 DENSITY ALT 800FT,CYND,2015-06-14T17:00:00Z,45.52,-75.57,22.0,10.0,90,9,,15.0,30.088583,1019.1,,,,,,,,,,FEW,14000,BKN,22000,,,,,VFR,,,,,,,,,,,,METAR,64.0
CYNA 141700Z AUTO 34021G28KT 9SM OVC055 15/02 A2989 RMK SLP121,CYNA,2015-06-14T17:00:00Z,50.17,-61.82,15.0,2.0,340,21,28,9.0,29.890747,1012.1,,TRUE,,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
CYMO 141700Z AUTO 17014KT 9SM CLR 27/07 A2992 RMK ICG MISG SLP133 DENSITY ALT 1400FT,CYMO,2015-06-14T17:00:00Z,51.28,-80.62,27.0,7.0,170,14,,9.0,29.920275,1013.3,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
CYHU 141700Z AUTO 00000KT 9SM CLR 21/08 A3011 RMK SLP196 DENSITY ALT 600FT,CYHU,2015-06-14T17:00:00Z,45.52,-73.42,21.0,8.0,0,0,,9.0,30.109253,1019.6,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
CYHD 141700Z AUTO 29005KT 240V350 9SM FEW027 OVC070 22/15 A2986 RMK SLP114 DENSITY ALT 2500FT,CYHD,2015-06-14T17:00:00Z,49.82,-92.75,22.0,15.0,290,5,,9.0,29.861221,1011.4,,TRUE,,,,,,,,FEW,2700,OVC,7000,,,,,VFR,,,,,,,,,,,,METAR,413.0
CYGR 141700Z 33017KT 20SM FEW010 FEW020 BKN040 11/04 A2996 RMK SC1SC1SC5 SC TR SLP147,CYGR,2015-06-14T17:00:00Z,47.42,-61.77,11.0,4.0,330,17,,20.0,29.958662,1014.7,,,,,,,,,,FEW,1000,FEW,2000,BKN,4000,,,VFR,,,,,,,,,,,,METAR,10.0
CYGP 141700Z 32017G26KT 15SM FEW035 15/02 A3002 RMK SC1 SC TR SLP168,CYGP,2015-06-14T17:00:00Z,48.77,-64.47,15.0,2.0,320,17,26,15.0,30.02067,1016.8,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
CZST 141700Z 31005KT 250V060 15SM FEW055CB BKN065 BKN100 OVC160 15/13 A3021 RMK CB1SC4AC2AC1 CB DIST SW QUAD SLP230,CZST,2015-06-14T17:00:00Z,55.93,-129.98,15.0,13.0,310,5,,15.0,30.209646,1023.0,,,,,,,,,,FEW,5500,BKN,6500,BKN,10000,OVC,16000,VFR,,,,,,,,,,,,METAR,7.0
CZCP 141700Z AUTO 21006KT 9SM OVC037 OVC091 03/ A3044 RMK SLP315,CZCP,2015-06-14T17:00:00Z,70.17,-124.72,3.0,,210,6,,9.0,30.43996,1031.5,,TRUE,,,,,,,,OVC,3700,OVC,9100,,,,,VFR,,,,,,,,,,,,METAR,93.0
CZBF 141700Z 36007G16KT 280V060 15SM SCT052 17/04 A3004 RMK SC3 SLP174 DENSITY ALT 300FT,CZBF,2015-06-14T17:00:00Z,47.62,-65.75,17.0,4.0,360,7,16,15.0,30.041338,1017.4,,,,,,,,,,SCT,5200,,,,,,,VFR,,,,,,,,,,,,METAR,59.0
CWYK 141700Z AUTO ///// M03/ A2996 RMK SLP196,CWYK,2015-06-14T17:00:00Z,57.12,-61.47,-3.0,,,,,,29.958662,1019.6,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,834.0
CWVH 141700Z AUTO 02007KT 10/ A3045 RMK SLP327,CWVH,2015-06-14T17:00:00Z,68.9,-133.93,10.0,,20,7,,,30.448818,1032.7,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,261.0
CWUP 141700Z AUTO ///// M02/ A2991 RMK SLP156,CWUP,2015-06-14T17:00:00Z,68.47,-66.82,-2.0,,,,,,29.911417,1015.6,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,390.0
CWSW 141700Z 36006KT 20SM SCT040 BKN060 11/06 A3018 RMK CU4SC3 SLP226 DENSITY ALT 3900FT,CWSW,2015-06-14T17:00:00Z,49.75,-114.87,11.0,6.0,360,6,,20.0,30.180119,1022.6,,,,,,,,,,SCT,4000,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,1138.0
CWRX 141700Z AUTO 30016KT 02/ A3000,CWRX,2015-06-14T17:00:00Z,69.07,-79.02,2.0,,300,16,,,30.0,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,41.0
CWPX 141700Z AUTO 31014KT 04/ A3025 RMK SLP262,CWPX,2015-06-14T17:00:00Z,69.02,-107.82,4.0,,310,14,,,30.250984,1026.2,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,165.0
CWLY 141700Z AUTO 02008KT 270V060 9SM CLR 22/06 A3009 RMK SLP188 DENSITY ALT 1500FT,CWLY,2015-06-14T17:00:00Z,50.22,-121.58,22.0,6.0,20,8,,9.0,30.088583,1018.8,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,229.0
CWLX 141700Z AUTO 31009KT 02/ A2998 RMK SLP166,CWLX,2015-06-14T17:00:00Z,68.9,-75.15,2.0,,310,9,,,29.97933,1016.6,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,162.0
CWLI 141700Z AUTO 18005KT 10/ A3043 RMK SLP316,CWLI,2015-06-14T17:00:00Z,69.58,-130.9,10.0,,180,5,,,30.431103,1031.6,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,102.0
CWKW 141700Z AUTO ///// M00/ A3005 RMK SLP210,CWKW,2015-06-14T17:00:00Z,59.97,-64.17,0.0,,,,,,30.050198,1021.0,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,551.0
CWKM 141700Z AUTO 26009KT 05/ A3047 RMK SLP323,CWKM,2015-06-14T17:00:00Z,69.6,-140.17,5.0,,260,9,,,30.469488,1032.3,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,13.0
CWIL 141700Z AUTO 33011KT 01/ A3021 RMK SLP237,CWIL,2015-06-14T17:00:00Z,68.32,-100.07,1.0,,330,11,,,30.209646,1023.7,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,36.0
CWCA 141700Z 36029G37KT 3SM -RA BR OVC008 03/03 A2983 RMK ST8 CLD TPNG HLS SLP103,CWCA,2015-06-14T17:00:00Z,53.7,-57.02,3.0,3.0,360,29,37,3.0,29.828741,1010.3,,,,,,,,,-RA BR,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,14.0
CWAE 141700Z 00000KT 15SM FEW068 20/06 A3009 RMK CU1 SLP184 DENSITY ALT 3000FT,CWAE,2015-06-14T17:00:00Z,50.13,-122.95,20.0,6.0,0,0,,15.0,30.088583,1018.4,,,,,,,,,,FEW,6800,,,,,,,VFR,,,,,,,,,,,,METAR,658.0
CYYG 141700Z 35011G24KT 15SM FEW018 BKN042 12/06 A3003 RMK SC1SC4 SLP170,CYYG,2015-06-14T17:00:00Z,46.27,-63.12,12.0,6.0,350,11,24,15.0,30.029528,1017.0,,,,,,,,,,FEW,1800,BKN,4200,,,,,VFR,,,,,,,,,,,,METAR,54.0
CYTQ 141700Z 12005KT 15SM FEW030 FEW240 13/02 A3015 RMK CF1CI0 SLP211,CYTQ,2015-06-14T17:00:00Z,58.67,-69.95,13.0,2.0,120,5,,15.0,30.15059,1021.1,,,,,,,,,,FEW,3000,FEW,24000,,,,,VFR,,,,,,,,,,,,METAR,31.0
CYSJ 141700Z 01013G18KT 15SM SCT050 BKN300 20/07 A3002 RMK SC3CI2 SLP168 DENSITY ALT 800FT,CYSJ,2015-06-14T17:00:00Z,45.32,-65.87,20.0,7.0,10,13,18,15.0,30.02067,1016.8,,,,,,,,,,SCT,5000,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,109.0
CYLU 141700Z 29007KT 15SM FEW020 SCT230 05/00 A3017 RMK SF1CI2 SLP222,CYLU,2015-06-14T17:00:00Z,58.72,-65.97,5.0,0.0,290,7,,15.0,30.171259,1022.2,,,,,,,,,,FEW,2000,SCT,23000,,,,,VFR,,,,,,,,,,,,METAR,60.0
CYGW 141700Z AUTO 18015G20KT 9SM CLR 23/M00 A2998 RMK SLP153 DENSITY ALT 800FT,CYGW,2015-06-14T17:00:00Z,55.27,-77.77,23.0,0.0,180,15,20,9.0,29.97933,1015.3,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
CYDP 141700Z 09014KT 15SM SKC 04/M00 A3010 RMK TR AC SLP193,CYDP,2015-06-14T17:00:00Z,56.53,-61.67,4.0,0.0,90,14,,15.0,30.100393,1019.3,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
CYDF 141700Z 30011G17KT 260V330 15SM BKN031 09/03 A2973 RMK SC7 SLP068,CYDF,2015-06-14T17:00:00Z,49.22,-57.4,9.0,3.0,300,11,17,15.0,29.731298,1006.8,,,,,,,,,,BKN,3100,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
CYCX 141700Z 36006KT 320V050 15SM FEW045 FEW250 20/06 A3002 RMK CU1CI1 DA778FT SLP167,CYCX,2015-06-14T17:00:00Z,45.82,-66.42,20.0,6.0,360,6,,15.0,30.02067,1016.7,,,,,,,,,,FEW,4500,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,51.0
CYZG 141700Z 18006KT 15SM FEW180 SCT210 BKN230 08/00 A3009 RMK AC2CI2CC1 SLP206,CYZG,2015-06-14T17:00:00Z,62.17,-75.67,8.0,0.0,180,6,,15.0,30.088583,1020.6,,,,,,,,,,FEW,18000,SCT,21000,BKN,23000,,,VFR,,,,,,,,,,,,METAR,226.0
CYWK 141700Z 01011G18KT 340V040 15SM FEW048 13/02 A3012 RMK CU2 SLP215,CYWK,2015-06-14T17:00:00Z,52.92,-66.87,13.0,2.0,10,11,18,15.0,30.121063,1021.5,,,,,,,,,,FEW,4800,,,,,,,VFR,,,,,,,,,,,,METAR,551.0
CYUY 141700Z 17010G18KT 110V180 15SM FEW090 BKN130 24/06 A3002 RMK AC1AC6 SLP171 DENSITY ALT 2000FT,CYUY,2015-06-14T17:00:00Z,48.2,-78.82,24.0,6.0,170,10,18,15.0,30.02067,1017.1,,,,,,,,,,FEW,9000,BKN,13000,,,,,VFR,,,,,,,,,,,,METAR,301.0
CYQI 141700Z 33017KT 15SM FEW015 BKN250 19/10 A3001 RMK CU1CI5 CU TR SLP163 DENSITY ALT 500FT,CYQI,2015-06-14T17:00:00Z,43.83,-66.08,19.0,10.0,330,17,,15.0,30.008858,1016.3,,,,,,,,,,FEW,1500,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,43.0
CYPX 141700Z AUTO 14016KT 9SM BKN130 15/00 A3003 RMK SLP171,CYPX,2015-06-14T17:00:00Z,60.03,-77.27,15.0,0.0,140,16,,9.0,30.029528,1017.1,,TRUE,,,,,,,,BKN,13000,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
CYOY 141700Z AUTO 13007KT 080V190 9SM FEW096 19/09 A3011 RMK SLP201,CYOY,2015-06-14T17:00:00Z,46.88,-71.5,19.0,9.0,130,7,,9.0,30.109253,1020.1,,TRUE,,,,,,,,FEW,9600,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
CYNM 141700Z AUTO 13009G16KT 9SM CLR 22/02 A3004 RMK SLP177 DENSITY ALT 1800FT,CYNM,2015-06-14T17:00:00Z,49.77,-77.82,22.0,2.0,130,9,16,9.0,30.041338,1017.7,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,281.0
CYMT 141700Z 12006KT 020V140 15SM FEW100 23/04 A3011 RMK AS1 SLP203 DENSITY ALT 2200FT,CYMT,2015-06-14T17:00:00Z,49.77,-74.52,23.0,4.0,120,6,,15.0,30.109253,1020.3,,,,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,387.0
CYMH 141700Z AUTO 34019G30KT 5SM -RA BR BKN012 OVC100 06/04 A2963 RMK SLP034,CYMH,2015-06-14T17:00:00Z,52.28,-55.85,6.0,4.0,340,19,30,5.0,29.630905,1003.4,,TRUE,,,,,,,-RA BR,BKN,1200,OVC,10000,,,,,MVFR,,,,,,,,,,,,METAR,11.0
CYLA 141700Z 08005KT 15SM SCT250 11/01 A3015 RMK CI2 SLP212,CYLA,2015-06-14T17:00:00Z,59.28,-69.58,11.0,1.0,80,5,,15.0,30.15059,1021.2,,,,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
CYKQ 141700Z 17009G18KT 130V190 15SM FEW140 FEW240 25/04 A2999 RMK AC1CI1 AC TR CI TR SLP157 DENSITY ALT 1100FT,CYKQ,2015-06-14T17:00:00Z,51.47,-78.75,25.0,4.0,170,9,18,15.0,29.991142,1015.7,,,,,,,,,,FEW,14000,FEW,24000,,,,,VFR,,,,,,,,,,,,METAR,23.0
CYIK 141700Z 18004KT 15SM FEW100 FEW150 FEW200 BKN250 11/01 A3010 RMK AC1AS1CI1CS4 SLP194,CYIK,2015-06-14T17:00:00Z,62.42,-77.93,11.0,1.0,180,4,,15.0,30.100393,1019.4,,,,,,,,,,FEW,10000,FEW,15000,FEW,20000,BKN,25000,VFR,,,,,,,,,,,,METAR,42.0
CYHA 141700Z 29010KT 15SM OVC300 05/00 A3016 RMK CS1 CONTRAIL SLP216,CYHA,2015-06-14T17:00:00Z,61.03,-69.62,5.0,0.0,290,10,,15.0,30.159449,1021.6,,,,,,,,,,OVC,30000,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
CYGV 141700Z AUTO 01014G21KT 310V030 9SM OVC055 16/03 A2997 RMK SLP151,CYGV,2015-06-14T17:00:00Z,50.27,-63.62,16.0,3.0,10,14,21,9.0,29.970472,1015.1,,TRUE,,,,,,,,OVC,5500,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
CYAS 141700Z 22005KT 15SM FEW090 BKN260 09/M01 A3014 RMK AC2CS0 SLP216,CYAS,2015-06-14T17:00:00Z,60.02,-70.0,9.0,-1.0,220,5,,15.0,30.138779,1021.6,,,,,,,,,,FEW,9000,BKN,26000,,,,,VFR,,,,,,,,,,,,METAR,117.0
CYAH 141700Z AUTO VRB03KT 9SM CLR 18/01 A3012 RMK SLP210 DENSITY ALT 1300FT,CYAH,2015-06-14T17:00:00Z,53.75,-73.67,18.0,1.0,0,3,,9.0,30.121063,1021.0,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,306.0
CZMT 141700Z 34007KT 15SM SCT020 SCT090 BKN210 14/10 A3014 RMK SC3AC1CI3 SLP208,CZMT,2015-06-14T17:00:00Z,54.03,-132.13,14.0,10.0,340,7,,15.0,30.138779,1020.8,,,,,,,,,,SCT,2000,SCT,9000,BKN,21000,,,VFR,,,,,,,,,,,,METAR,8.0
CZFA 141700Z 18002KT 30SM FEW060 SCT180 SCT240 14/05 A3045 RMK SC2AC1CS1 WND ESTD SLP330,CZFA,2015-06-14T17:00:00Z,62.2,-133.37,14.0,5.0,180,2,,30.0,30.448818,1033.0,,,,,,,,,,FEW,6000,SCT,18000,SCT,24000,,,VFR,,,,,,,,,,,,METAR,717.0
CYZY 141700Z AUTO 05007G15KT 010V090 9SM OVC060 13/04 A3034 RMK SLP288,CYZY,2015-06-14T17:00:00Z,55.28,-123.12,13.0,4.0,50,7,15,9.0,30.339567,1028.8,,TRUE,,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,690.0
CYZW 141700Z 08006KT 020V120 30SM FEW035 SCT080 16/05 A3040 RMK CU2AC2 SLP309 DENSITY ALT 2400FT,CYZW,2015-06-14T17:00:00Z,60.17,-132.75,16.0,5.0,80,6,,30.0,30.398623,1030.9,,,,,,,,,,FEW,3500,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,705.0
CYYF 141700Z 36005KT 330V040 15SM FEW055 19/07 A3009 RMK CU1 SLP188 DENSITY ALT 1600FT,CYYF,2015-06-14T17:00:00Z,49.47,-119.58,19.0,7.0,360,5,,15.0,30.088583,1018.8,,,,,,,,,,FEW,5500,,,,,,,VFR,,,,,,,,,,,,METAR,344.0
CYYE 141700Z 31008KT 270V330 20SM SCT020 BKN030 11/07 A3048 RMK SC4SC2 SLP332,CYYE,2015-06-14T17:00:00Z,58.82,-122.57,11.0,7.0,310,8,,20.0,30.481298,1033.2,,,,,,,,,,SCT,2000,BKN,3000,,,,,MVFR,,,,,,,,,,,,METAR,382.0
CYYD 141700Z 00000KT 20SM FEW003 SCT030 BKN080 BKN120 12/11 A3026 RMK SF2SC2AC2AC1 SLP255,CYYD,2015-06-14T17:00:00Z,54.82,-127.18,12.0,11.0,0,0,,20.0,30.259842,1025.5,,,,,,,,,,FEW,300,SCT,3000,BKN,8000,BKN,12000,VFR,,,,,,,,,,,,METAR,523.0
CYXY 141700Z 35006KT 320V030 40SM FEW075 SCT220 15/03 A3045 RMK AC2CI1 SLP325,CYXY,2015-06-14T17:00:00Z,60.72,-135.07,15.0,3.0,350,6,,40.0,30.448818,1032.5,,,,,,,,,,FEW,7500,SCT,22000,,,,,VFR,,,,,,,,,,,,METAR,703.0
CYXT 141700Z 01012KT 20SM SCT064 BKN120 18/11 A3018 RMK SC4AC2 OCNL -SHRA SLP223 DENSITY ALT 900FT,CYXT,2015-06-14T17:00:00Z,54.47,-128.57,18.0,11.0,10,12,,20.0,30.180119,1022.3,,,,,,,,,,SCT,6400,BKN,12000,,,,,VFR,,,,,,,,,,,,METAR,217.0
CYXJ 141700Z 36012G19KT 15SM SCT020 BKN060 13/08 A3036 RMK SC4SC1 SLP297,CYXJ,2015-06-14T17:00:00Z,56.25,-120.73,13.0,8.0,360,12,19,15.0,30.360237,1029.7,,,,,,,,,,SCT,2000,BKN,6000,,,,,VFR,,,,,,,,,,,,METAR,695.0
CYWL 141700Z VRB02KT 15SM FEW024 FEW230 13/06 A3018 RMK CU1CI1 SLP232 DENSITY ALT 3200FT,CYWL,2015-06-14T17:00:00Z,52.18,-122.07,13.0,6.0,0,2,,15.0,30.180119,1023.2,,,,,,,,,,FEW,2400,FEW,23000,,,,,VFR,,,,,,,,,,,,METAR,940.0
CYQU 141700Z 01007KT 340V040 20SM FEW070 SCT220 15/06 A3029 RMK CU1CI2 SLP270 DENSITY ALT 2200FT,CYQU,2015-06-14T17:00:00Z,55.18,-118.88,15.0,6.0,10,7,,20.0,30.28937,1027.0,,,,,,,,,,FEW,7000,SCT,22000,,,,,VFR,,,,,,,,,,,,METAR,669.0
CYQH 141700Z 12005KT 40SM SCT030 14/06 A3046 RMK CU4 SLP330,CYQH,2015-06-14T17:00:00Z,60.12,-128.82,14.0,6.0,120,5,,40.0,30.46063,1033.0,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,690.0
CYPW 141700Z 28006KT 50SM FEW035 FEW280 15/09 A3008 RMK CU1CI1 CU TR CI TR SLP187,CYPW,2015-06-14T17:00:00Z,49.82,-124.5,15.0,9.0,280,6,,50.0,30.079725,1018.7,,,,,,,,,,FEW,3500,FEW,28000,,,,,VFR,,,,,,,,,,,,METAR,130.0
CYOC 141700Z VRB03KT 35SM FEW033 FEW085 BKN120 OVC200 15/06 A3044 RMK SC1AC1AS5CC2 SC TR SLP317,CYOC,2015-06-14T17:00:00Z,67.57,-139.82,15.0,6.0,0,3,,35.0,30.43996,1031.7,,,,,,,,,,FEW,3300,FEW,8500,BKN,12000,OVC,20000,VFR,,,,,,,,,,,,METAR,251.0
CYMA 141700Z 00000KT 20SM FEW050 FEW100 SCT220 14/03 A3048 RMK SC1AC1CI2 SLP336,CYMA,2015-06-14T17:00:00Z,63.62,-135.87,14.0,3.0,0,0,,20.0,30.481298,1033.6,,,,,,,,,,FEW,5000,FEW,10000,SCT,22000,,,VFR,,,,,,,,,,,,METAR,504.0
CYLW 141700Z AUTO 36003KT 260V050 9SM CLR 19/05 A3010 RMK SLP194 DENSITY ALT 2000FT,CYLW,2015-06-14T17:00:00Z,49.95,-119.37,19.0,5.0,360,3,,9.0,30.100393,1019.4,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,430.0
CYKA 141700Z 20003KT 160V270 40SM FEW065 SCT270 19/06 A3012 RMK CU1CI3 SLP199 DENSITY ALT 1600FT,CYKA,2015-06-14T17:00:00Z,50.7,-120.45,19.0,6.0,200,3,,40.0,30.121063,1019.9,,,,,,,,,,FEW,6500,SCT,27000,,,,,VFR,,,,,,,,,,,,METAR,346.0
CYIN 141700Z AUTO 35005KT 290V050 9SM FEW037 13/05 A3017 RMK SLP218 DENSITY ALT 4000FT,CYIN,2015-06-14T17:00:00Z,51.27,-121.68,13.0,5.0,350,5,,9.0,30.171259,1021.8,,TRUE,,,,,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,1128.0
CYGE 141700Z 31010KT 270V020 20SM SCT060 BKN090 BKN220 14/06 A3016 RMK CU3AC2CI1 SLP219 DENSITY ALT 2700FT,CYGE,2015-06-14T17:00:00Z,51.3,-116.98,14.0,6.0,310,10,,20.0,30.159449,1021.9,,,,,,,,,,SCT,6000,BKN,9000,BKN,22000,,,VFR,,,,,,,,,,,,METAR,785.0
CYDL 141700Z AUTO 35006G16KT 310V030 9SM CLR 15/03 A3033 RMK SLP272 DENSITY ALT 2800FT,CYDL,2015-06-14T17:00:00Z,58.42,-130.02,15.0,3.0,350,6,16,9.0,30.33071,1027.2,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,816.0
CYDA 141700Z 00000KT 20SM BKN230 12/02 A3051 RMK CI6 SLP345,CYDA,2015-06-14T17:00:00Z,64.03,-139.12,12.0,2.0,0,0,,20.0,30.510826,1034.5,,,,,,,,,,BKN,23000,,,,,,,VFR,,,,,,,,,,,,METAR,369.0
CYCG 141700Z 36007KT 320V060 15SM FEW070 18/05 A3008 RMK CU1 SLP183 DENSITY ALT 2200FT,CYCG,2015-06-14T17:00:00Z,49.28,-117.62,18.0,5.0,360,7,,15.0,30.079725,1018.3,,,,,,,,,,FEW,7000,,,,,,,VFR,,,,,,,,,,,,METAR,495.0
CYCD 141700Z 35005KT 340V040 30SM FEW250 19/08 A3006 RMK CI1 SLP180 DENSITY ALT 400FT,CYCD,2015-06-14T17:00:00Z,49.05,-123.87,19.0,8.0,350,5,,30.0,30.059055,1018.0,,,,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
CYBD 141700Z VRB02KT 15SM FEW070 FEW270 21/08 A3008 RMK AC1CI1 TR CI SLP187 DENSITY ALT 600FT,CYBD,2015-06-14T17:00:00Z,52.37,-126.57,21.0,8.0,0,2,,15.0,30.079725,1018.7,,,,,,,,,,FEW,7000,FEW,27000,,,,,VFR,,,,,,,,,,,,METAR,35.0
CBBC 141700Z AUTO 32004KT 280V030 9SM CLR 16/09 A3010 RMK PRESRR SLP194,CBBC,2015-06-14T17:00:00Z,52.18,-128.15,16.0,9.0,320,4,,9.0,30.100393,1019.4,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,43.0
CYZX 141700Z 02010G15KT 15SM SCT040 17/08 A3003 RMK CU3 WNDY HILL 03008G15KT SLP169,CYZX,2015-06-14T17:00:00Z,44.98,-64.92,17.0,8.0,20,10,15,15.0,30.029528,1016.9,,,,,,,,,,SCT,4000,,,,,,,VFR,,,,,,,,,,,,METAR,28.0
CYZV 141700Z 02014G23KT 340V060 30SM FEW060 FEW240 18/02 A3006 RMK SC1CI1 SLP181 DENSITY ALT 400FT,CYZV,2015-06-14T17:00:00Z,50.22,-66.27,18.0,2.0,20,14,23,30.0,30.059055,1018.1,,,,,,,,,,FEW,6000,FEW,24000,,,,,VFR,,,,,,,,,,,,METAR,55.0
CYZF 141700Z 01018KT 15SM OVC020 11/06 A3031 RMK SC8 SLP273,CYZF,2015-06-14T17:00:00Z,62.47,-114.45,11.0,6.0,10,18,,15.0,30.31004,1027.3,,,,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,206.0
CYYZ 141700Z 16004KT 4SM -RA OVC012 17/15 A3001 RMK SC8 SLP163 DENSITY ALT 700FT,CYYZ,2015-06-14T17:00:00Z,43.67,-79.62,17.0,15.0,160,4,,4.0,30.008858,1016.3,,,,,,,,,-RA,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,173.0
CYYT 141700Z 28015KT 15SM OVC015 08/07 A2958 RMK SC8 SLP020,CYYT,2015-06-14T17:00:00Z,47.62,-52.72,8.0,7.0,280,15,,15.0,29.58071,1002.0,,,,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,140.0
CYYR 141700Z 01015G25KT 15SM -SHRA OVC030 08/01 A3001 RMK SC8 SLP165,CYYR,2015-06-14T17:00:00Z,53.32,-60.42,8.0,1.0,10,15,25,15.0,30.008858,1016.5,,,,,,,,,-SHRA,OVC,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,49.0
CYYQ 141700Z 02016KT 2SM -RA BR OVC003 01/01 A2962 RMK ST8 SLP031,CYYQ,2015-06-14T17:00:00Z,58.75,-94.07,1.0,1.0,20,16,,2.0,29.619095,1003.1,,,,,,,,,-RA BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,29.0
