No errors
No warnings
269 ms
data source=metars
4649 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KIIB 130655Z AUTO 14009KT 1 1/2SM BR VV007 02/02 A3020 RMK AO2,KIIB,2015-03-13T06:55:00Z,42.45,-91.95,2.0,2.0,140,9,,1.5,30.200787,,,TRUE,TRUE,,,,,,BR,OVX,0,,,,,,,LIFR,,,,,,,,,,,700,SPECI,298.0
KIDP 130655Z AUTO 10004KT 10SM OVC028 13/07 A3013 RMK AO2,KIDP,2015-03-13T06:55:00Z,37.17,-95.78,13.0,7.0,100,4,,10.0,30.129921,,,TRUE,TRUE,,,,,,,OVC,2800,,,,,,,MVFR,,,,,,,,,,,,SPECI,251.0
KI75 130655Z AUTO 15007KT 10SM CLR 09/06 A3018 RMK AO2 T00930060,KI75,2015-03-13T06:55:00Z,41.05,-93.68,9.3,6.0,150,7,,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,339.0
KHSP 130655Z AUTO 14008KT 10SM CLR 04/M08 A3045 RMK AO2 T00401084,KHSP,2015-03-13T06:55:00Z,37.95,-79.82,4.0,-8.4,140,8,,10.0,30.448818,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,1156.0
KHQU 130655Z AUTO 09009G14KT 10SM OVC039 17/05 A3042 RMK AO1 T01650045,KHQU,2015-03-13T06:55:00Z,33.53,-82.52,16.5,4.5,90,9,14,10.0,30.41929,,,TRUE,TRUE,,,,,,,OVC,3900,,,,,,,VFR,,,,,,,,,,,,SPECI,152.0
KHNR 130655Z AUTO 19005KT 10SM CLR 06/02 A3018 RMK AO2,KHNR,2015-03-13T06:55:00Z,41.58,-95.33,6.0,2.0,190,5,,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,375.0
KHII 130655Z AUTO 01007KT 10SM CLR 23/02 A3004 RMK AO2,KHII,2015-03-13T06:55:00Z,34.57,-114.37,23.0,2.0,10,7,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,238.0
KHHW 130655Z AUTO 03005KT 10SM OVC010 13/12 A3002 RMK AO2 T01310122,KHHW,2015-03-13T06:55:00Z,34.03,-95.55,13.1,12.2,30,5,,10.0,30.02067,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,SPECI,144.0
KHDE 130655Z AUTO 22005KT 10SM CLR 08/00 A3014 RMK AO2 T00821003,KHDE,2015-03-13T06:55:00Z,40.45,-99.32,8.2,-0.3,220,5,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,705.0
KGVT 130655Z AUTO 36005KT 5SM BR OVC004 13/12 A3002 RMK AO2,KGVT,2015-03-13T06:55:00Z,33.07,-96.07,13.0,12.0,360,5,,5.0,30.02067,,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,,,,,,,,,,,,SPECI,163.0
KGUR 130655Z AUTO 30007KT 10SM CLR 10/02 A3031 RMK AO2 T01030022,KGUR,2015-03-13T06:55:00Z,42.25,-104.72,10.3,2.2,300,7,,10.0,30.31004,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,1358.0
KGNT 130655Z AUTO 30007KT 10SM CLR 04/M03 A3023 RMK AO2 T00361032 401511011,KGNT,2015-03-13T06:55:00Z,35.17,-107.9,3.6,-3.2,300,7,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,15.1,-1.1,,,,,,,SPECI,1987.0
KGLE 130655Z AUTO 00000KT 10SM SCT085 BKN120 12/11 A3007 RMK AO2 T01200110,KGLE,2015-03-13T06:55:00Z,33.65,-97.2,12.0,11.0,0,0,,10.0,30.070866,,,TRUE,TRUE,,,,,,,SCT,8500,BKN,12000,,,,,VFR,,,,,,,,,,,,SPECI,256.0
KGCD 130655Z AUTO 13009KT 10SM CLR 07/01 A3039 RMK AO2 T00660011,KGCD,2015-03-13T06:55:00Z,44.38,-118.97,6.6,1.1,130,9,,10.0,30.389763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,1127.0
KGBG 130655Z AUTO 11003KT 10SM CLR 07/03 A3024 RMK AO2 T00670025,KGBG,2015-03-13T06:55:00Z,40.93,-90.43,6.7,2.5,110,3,,10.0,30.239174,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,233.0
KFWS 130655Z AUTO 00000KT 7SM OVC013 13/12 A3004 RMK AO2 T01320122,KFWS,2015-03-13T06:55:00Z,32.57,-97.3,13.2,12.2,0,0,,7.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,208.0
KFSW 130655Z AUTO 08005KT 7SM CLR 08/06 A3023 RMK AO2,KFSW,2015-03-13T06:55:00Z,40.67,-91.32,8.0,6.0,80,5,,7.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,221.0
KFQD 130655Z AUTO 00000KT 10SM OVC070 13/M01 A3048 RMK AO2 T01331015,KFQD,2015-03-13T06:55:00Z,35.42,-81.93,13.3,-1.5,0,0,,10.0,30.481298,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,SPECI,329.0
KSVC 130655Z AUTO 32007KT 10SM FEW095 08/00 A3014 RMK AO2,KSVC,2015-03-13T06:55:00Z,32.63,-108.15,8.0,0.0,320,7,,10.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,9500,,,,,,,VFR,,,,,,,,,,,,SPECI,1659.0
KS25 130655Z AUTO 24003KT 10SM BKN100 02/00 A3009 RMK AO2,KS25,2015-03-13T06:55:00Z,47.8,-103.25,2.0,0.0,240,3,,10.0,30.088583,,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,SPECI,644.0
KRCM 130655Z AUTO 11003KT 10SM SCT095 11/07 A3018 RMK AO2,KRCM,2015-03-13T06:55:00Z,38.78,-93.8,11.0,7.0,110,3,,10.0,30.180119,,,TRUE,TRUE,,,,,,,SCT,9500,,,,,,,VFR,,,,,,,,,,,,SPECI,244.0
KOSA 130655Z AUTO 00000KT 5SM BKN005 13/13 A3002 RMK AO1 P0008 T01300130,KOSA,2015-03-13T06:55:00Z,33.1,-94.97,13.0,13.0,0,0,,5.0,30.02067,,,TRUE,TRUE,,,,,,,BKN,500,,,,,,,IFR,,,,,,0.08,,,,,,SPECI,111.0
KORC 130655Z AUTO 27007KT 10SM CLR 08/02 A3011 RMK AO2,KORC,2015-03-13T06:55:00Z,42.97,-96.07,8.0,2.0,270,7,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,431.0
KOPL 130655Z AUTO 17007KT 5SM -RA BKN006 OVC015 18/18 A2998 RMK AO2 P0002 T01820177,KOPL,2015-03-13T06:55:00Z,30.55,-92.1,18.2,17.7,170,7,,5.0,29.97933,,,TRUE,TRUE,,,,,,-RA,BKN,600,OVC,1500,,,,,IFR,,,,,,0.02,,,,,,SPECI,23.0
KONL 130655Z AUTO 28006KT 10SM CLR 09/M01 A3011 RMK AO2 T00881011,KONL,2015-03-13T06:55:00Z,42.47,-98.67,8.8,-1.1,280,6,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,619.0
KOMH 130655Z AUTO 00000KT 10SM CLR 01/M01 A3059 RMK AO2,KOMH,2015-03-13T06:55:00Z,38.25,-78.05,1.0,-1.0,0,0,,10.0,30.590551,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,142.0
KOLZ 130655Z AUTO 15010KT 1 3/4SM BR CLR 03/03 A3020 RMK AO2,KOLZ,2015-03-13T06:55:00Z,42.67,-91.97,3.0,3.0,150,10,,1.75,30.200787,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,IFR,,,,,,,,,,,,SPECI,328.0
KOLG 130655Z AUTO 16006KT 10SM CLR 07/02 A3003 RMK AO1,KOLG,2015-03-13T06:55:00Z,46.3,-91.82,7.0,2.0,160,6,,10.0,30.029528,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,336.0
KOKM 130655Z AUTO 02007KT 10SM OVC014 13/11 A3009 RMK AO2 T01250113,KOKM,2015-03-13T06:55:00Z,35.67,-95.95,12.5,11.3,20,7,,10.0,30.088583,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,SPECI,220.0
KOGA 130655Z AUTO 36008KT 10SM CLR 09/M01 A3019 RMK AO2 T00901012 402301007,KOGA,2015-03-13T06:55:00Z,41.12,-101.77,9.0,-1.2,360,8,,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,23.0,-0.7,,,,,,,SPECI,999.0
KOEO 130655Z AUTO 19006KT 10SM CLR 10/06 A3007 RMK AO2 T01040059,KOEO,2015-03-13T06:55:00Z,45.32,-92.7,10.4,5.9,190,6,,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,275.0
KMXO 130655Z AUTO 14007KT 5SM BR CLR 04/04 A3023 RMK AO2,KMXO,2015-03-13T06:55:00Z,42.22,-91.17,4.0,4.0,140,7,,5.0,30.230314,,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,MVFR,,,,,,,,,,,,SPECI,259.0
KMWC 130655Z AUTO 16005KT 10SM CLR 02/M03 A3030 RMK AO2,KMWC,2015-03-13T06:55:00Z,43.12,-88.03,2.0,-3.0,160,5,,10.0,30.301182,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,227.0
KMWA 130655Z AUTO 00000KT 7SM RA SCT031 BKN046 OVC049 12/08 A3019 RMK AO2 P0001,KMWA,2015-03-13T06:55:00Z,37.77,-89.02,12.0,8.0,0,0,,7.0,30.188976,,,TRUE,TRUE,,,,,,RA,SCT,3100,BKN,4600,OVC,4900,,,VFR,,,,,,0.01,,,,,,SPECI,144.0
KMUT 130655Z AUTO 00000KT 5SM BR FEW022 SCT027 04/03 A3024 RMK AO2,KMUT,2015-03-13T06:55:00Z,41.37,-91.15,4.0,3.0,0,0,,5.0,30.239174,,,TRUE,TRUE,,,,,,BR,FEW,2200,SCT,2700,,,,,MVFR,,,,,,,,,,,,SPECI,167.0
KMOR 130655Z AUTO 09005KT 10SM OVC050 15/06 A3033 RMK,KMOR,2015-03-13T06:55:00Z,36.18,-83.37,15.0,6.0,90,5,,10.0,30.33071,,,TRUE,,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,400.0
KMMU 130655Z AUTO 00000KT 10SM CLR M03/M07 A3062 RMK AO2,KMMU,2015-03-13T06:55:00Z,40.78,-74.42,-3.0,-7.0,0,0,,10.0,30.620079,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,57.0
KMLJ 130655Z AUTO 10005G14KT 10SM -RA OVC033 16/06 A3035 RMK AO2,KMLJ,2015-03-13T06:55:00Z,33.15,-83.23,16.0,6.0,100,5,14,10.0,30.351377,,,TRUE,TRUE,,,,,,-RA,OVC,3300,,,,,,,VFR,,,,,,,,,,,,SPECI,117.0
KMLE 130655Z AUTO 15004KT 10SM CLR 12/01 A3015 RMK AO2 T01150012,KMLE,2015-03-13T06:55:00Z,41.2,-96.12,11.5,1.2,150,4,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,320.0
KBBP 130655Z AUTO 08010KT 10SM OVC085 13/ A3050 RMK AO2,KBBP,2015-03-13T06:55:00Z,34.62,-79.73,13.0,,80,10,,10.0,30.499016,,,TRUE,TRUE,,,,,,,OVC,8500,,,,,,,VFR,,,,,,,,,,,,METAR,45.0
KAIK 130655Z AUTO 07009G15KT 10SM OVC041 13/00 A3043 RMK AO2,KAIK,2015-03-13T06:55:00Z,33.65,-81.68,13.0,0.0,70,9,15,10.0,30.431103,,,TRUE,TRUE,,,,,,,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,161.0
K2V5 130655Z AUTO 33010KT 10SM CLR 08/M01 A3019 RMK AO2 T00761015,K2V5,2015-03-13T06:55:00Z,40.1,-102.25,7.6,-1.5,330,10,,10.0,30.188976,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1118.0
KWDG 130655Z AUTO 03006KT 10SM CLR 07/03 A3010 RMK AO2,KWDG,2015-03-13T06:55:00Z,36.37,-97.77,7.0,3.0,30,6,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,356.0
KUOX 130655Z AUTO 13009KT 4SM BR OVC006 17/16 A3012 RMK AO2 PWINO PNO,KUOX,2015-03-13T06:55:00Z,34.38,-89.53,17.0,16.0,130,9,,4.0,30.121063,,,TRUE,TRUE,,,,,TRUE,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,137.0
KSEE 130655Z AUTO 00000KT 10SM CLR 14/07 A3004 RMK AO2,KSEE,2015-03-13T06:55:00Z,32.82,-116.97,14.0,7.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,117.0
KRUG 130655Z AUTO 30009KT M1/4SM FG OVC001 00/00 A3006 RMK AO2,KRUG,2015-03-13T06:55:00Z,48.38,-100.02,0.0,0.0,300,9,,0.25,30.059055,,,TRUE,TRUE,,,,,,FG,OVC,100,,,,,,,LIFR,,,,,,,,,,,,METAR,472.0
KHOE 130655Z AUTO 08007KT 10SM OVC014 17/15 A3027 RMK AO2,KHOE,2015-03-13T06:55:00Z,31.05,-82.78,17.0,15.0,80,7,,10.0,30.268702,,,TRUE,TRUE,,,,,,,OVC,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,57.0
KCCA 130655Z AUTO 00000KT 3/4SM BR OVC007 12/12 A3010 RMK AO2,KCCA,2015-03-13T06:55:00Z,35.6,-92.45,12.0,12.0,0,0,,0.75,30.100393,,,TRUE,TRUE,,,,,,BR,OVC,700,,,,,,,LIFR,,,,,,,,,,,,METAR,157.0
KBWP 130655Z AUTO 28006KT 10SM CLR 01/00 A3001 RMK AO1,KBWP,2015-03-13T06:55:00Z,46.25,-96.62,1.0,0.0,280,6,,10.0,30.008858,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,295.0
KBUU 130655Z AUTO 00000KT 10SM CLR M02/M04 A3029 RMK AO2 T10171037,KBUU,2015-03-13T06:55:00Z,42.68,-88.3,-1.7,-3.7,0,0,,10.0,30.28937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,237.0
KANK 130655Z AUTO 31005KT 10SM SCT060 OVC110 05/M01 A3041 RMK AO1 T00531015,KANK,2015-03-13T06:55:00Z,38.53,-106.05,5.3,-1.5,310,5,,10.0,30.410433,,,TRUE,TRUE,,,,,,,SCT,6000,OVC,11000,,,,,VFR,,,,,,,,,,,,METAR,2293.0
KAIG 130655Z AUTO 17006KT 10SM CLR 02/00 A3018 RMK AO2 T00191005,KAIG,2015-03-13T06:55:00Z,45.15,-89.12,1.9,-0.5,170,6,,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,464.0
K2J9 130655Z AUTO 10007G16KT 10SM OVC010 18/18 A3023 RMK AO1,K2J9,2015-03-13T06:55:00Z,30.6,-84.55,18.0,18.0,100,7,16,10.0,30.230314,,,TRUE,TRUE,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,69.0
FJDG 130655Z 36004KT 9999 FEW020 SCT050 BKN080 27/25 A2995 RMK SLP139 P0025 T02710252,FJDG,2015-03-13T06:55:00Z,-7.32,72.42,27.1,25.2,360,4,,6.21,29.949802,1013.9,,,,,,,,,,FEW,2000,SCT,5000,BKN,8000,,,VFR,,,,,,0.25,,,,,,METAR,3.0
KQTZ 130655Z 34006KT 8000 DU FEW070 17/07 A3006 RMK SLP180 WND DATA ESTMD ALSTG/SLP ESTMD,KQTZ,2015-03-13T06:55:00Z,100.65,-1000.65,17.0,7.0,340,6,,4.97,30.059055,1018.0,,,,,,,,,DU,FEW,7000,,,,,,,MVFR,,,,,,,,,,,,METAR,999.0
EBFS 130655Z 09004KT 9999 SCT230 01/M02 Q1023 BLU BLU,EBFS,2015-03-13T06:55:00Z,50.22,4.65,1.0,-2.0,90,4,,6.21,30.206694,,,,,,,,,,,SCT,23000,,,,,,,VFR,,,,,,,,,,,,METAR,299.0
EBFN 130655Z VRB02KT 9000 BKN230 M00/M02 Q1023 BLU BLU,EBFN,2015-03-13T06:55:00Z,51.07,2.63,0.0,-2.0,0,2,,5.59,30.206694,,,,,,,,,,,BKN,23000,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
EBBL 130655Z 08003KT 9999 SCT220 01/M01 Q1025 BLU BLU,EBBL,2015-03-13T06:55:00Z,51.17,5.47,1.0,-1.0,80,3,,6.21,30.265747,,,,,,,,,,,SCT,22000,,,,,,,VFR,,,,,,,,,,,,METAR,64.0
KQXT 130655Z 02003KT 9000 RA SCT010 BKN020 OVC030 08/07 A3017 RMK SLP234 WND DATA ESTMD ALSTG/SLP ESTMD Q1021,KQXT,2015-03-13T06:55:00Z,100.65,-1000.65,8.0,7.0,20,3,,5.59,30.171259,1023.4,,,,,,,,,RA,SCT,1000,BKN,2000,OVC,3000,,,MVFR,,,,,,,,,,,,METAR,999.0
KY49 130655Z AUTO 00000KT 7SM CLR 07/05 A2995 RMK AO2 T00700052,KY49,2015-03-13T06:55:00Z,47.13,-94.65,7.0,5.2,0,0,,7.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,416.0
KY19 130655Z AUTO 28006KT 10SM CLR 03/00 A3010 RMK AO2,KY19,2015-03-13T06:55:00Z,46.77,-100.9,3.0,0.0,280,6,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,593.0
KWWR 130655Z AUTO 11003KT 10SM CLR 09/02 A3014 RMK AO2,KWWR,2015-03-13T06:55:00Z,36.45,-99.52,9.0,2.0,110,3,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,667.0
KVVG 130655Z AUTO 04004KT 5SM BR 21/20 A3010 RMK A01,KVVG,2015-03-13T06:55:00Z,28.95,-81.97,21.0,20.0,40,4,,5.0,30.100393,,,TRUE,TRUE,,,,,,BR,,,,,,,,,,,,,,,,,,,,,METAR,27.0
KUNU 130655Z AUTO 15006KT 10SM CLR 02/M02 A3027 RMK AO2 T00221020,KUNU,2015-03-13T06:55:00Z,43.42,-88.7,2.2,-2.0,150,6,,10.0,30.268702,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,285.0
KUES 130655Z AUTO 16006KT 10SM CLR 01/M02 A3029 RMK AO2,KUES,2015-03-13T06:55:00Z,43.05,-88.25,1.0,-2.0,160,6,,10.0,30.28937,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,278.0
KTMA 130655Z AUTO 08006KT 10SM OVC017 13/12 A3028 RMK AO2 T01290116,KTMA,2015-03-13T06:55:00Z,31.43,-83.48,12.9,11.6,80,6,,10.0,30.280512,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,109.0
KTBR 130655Z AUTO 07005G14KT 10SM OVC021 15/02 A3034 RMK AO2 T01500021,KTBR,2015-03-13T06:55:00Z,32.48,-81.73,15.0,2.1,70,5,14,10.0,30.339567,,,TRUE,TRUE,,,,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,57.0
KSTE 130655Z AUTO 18010KT 10SM CLR 04/00 A3020 RMK AO2 T00430000,KSTE,2015-03-13T06:55:00Z,44.55,-89.53,4.3,0.0,180,10,,10.0,30.200787,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,338.0
KSBO 130655Z AUTO 09008KT 10SM OVC022 16/M13 A3035 RMK AO2,KSBO,2015-03-13T06:55:00Z,32.62,-82.37,16.0,-13.0,90,8,,10.0,30.351377,,,TRUE,TRUE,,,,,,,OVC,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,100.0
KRYV 130655Z AUTO 00000KT 10SM CLR 01/M02 A3027 RMK AO2 T00141020,KRYV,2015-03-13T06:55:00Z,43.17,-88.72,1.4,-2.0,0,0,,10.0,30.268702,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,254.0
KRPH 130655Z AUTO 00000KT 10SM CLR 09/08 A3004 RMK AO2 T00900077,KRPH,2015-03-13T06:55:00Z,33.12,-98.55,9.0,7.7,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,342.0
KPYX 130655Z AUTO 17005KT 10SM CLR 04/00 A3014 RMK AO2 T00431002,KPYX,2015-03-13T06:55:00Z,36.42,-100.75,4.3,-0.2,170,5,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,889.0
KPNA 130655Z AUTO 32004KT 10SM CLR M02/M03 A3042 RMK AO2,KPNA,2015-03-13T06:55:00Z,42.8,-109.8,-2.0,-3.0,320,4,,10.0,30.41929,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2160.0
KOCQ 130655Z AUTO 19005KT 10SM CLR 03/M02 A3024 RMK AO1 T00321022,KOCQ,2015-03-13T06:55:00Z,44.87,-87.92,3.2,-2.2,190,5,,10.0,30.239174,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,183.0
KMZZ 130655Z AUTO 10007KT 10SM CLR 03/M03 A3031 RMK AO2 T00341027,KMZZ,2015-03-13T06:55:00Z,40.48,-85.68,3.4,-2.7,100,7,,10.0,30.31004,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,262.0
KMYZ 130655Z AUTO 00000KT 10SM CLR 07/00 A3015 RMK AO2,KMYZ,2015-03-13T06:55:00Z,39.25,-96.63,7.0,0.0,0,0,,10.0,30.15059,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,319.0
KMTV 130655Z AUTO 00000KT 10SM BKN080 06/03 A3054 RMK AO2 T00600028,KMTV,2015-03-13T06:55:00Z,36.63,-80.02,6.0,2.8,0,0,,10.0,30.540354,,,TRUE,TRUE,,,,,,,BKN,8000,,,,,,,VFR,,,,,,,,,,,,METAR,287.0
KMNE 130655Z AUTO 00000KT 7SM OVC004 15/14 A2998 RMK AO2 T01500140,KMNE,2015-03-13T06:55:00Z,32.65,-93.3,15.0,14.0,0,0,,7.0,29.97933,,,TRUE,TRUE,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,85.0
KMGC 130655Z AUTO 13004KT 10SM CLR 03/M05 A3032 RMK AO2,KMGC,2015-03-13T06:55:00Z,41.7,-86.82,3.0,-5.0,130,4,,10.0,30.318897,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,200.0
KMDZ 130655Z AUTO 17009KT 7SM CLR 04/01 A3014 RMK AO2 T00350014,KMDZ,2015-03-13T06:55:00Z,45.1,-90.3,3.5,1.4,170,9,,7.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,448.0
KM40 130655Z AUTO 12007KT 010V020 7SM FEW013 FEW025 SCT040 18/09 A3014 RMK AO2,KM40,2015-03-13T06:55:00Z,33.87,-88.48,18.0,9.0,120,7,,7.0,30.138779,,,TRUE,TRUE,,,,,,,FEW,1300,FEW,2500,SCT,4000,,,VFR,,,,,,,,,,,,METAR,69.0
KLNL 130655Z AUTO 19005KT 10SM BKN095 06/M02 A3013 RMK AO2 T00621017,KLNL,2015-03-13T06:55:00Z,46.15,-89.22,6.2,-1.7,190,5,,10.0,30.129921,,,TRUE,TRUE,,,,,,,BKN,9500,,,,,,,VFR,,,,,,,,,,,,METAR,520.0
KJES 130655Z AUTO 08011G19KT 7SM OVC017 17/13 A3031 RMK AO2,KJES,2015-03-13T06:55:00Z,31.55,-81.88,17.0,13.0,80,11,19,7.0,30.31004,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
KHHG 130655Z AUTO 08005KT 10SM CLR 01/M03 A3033 RMK AO2 T00071030,KHHG,2015-03-13T06:55:00Z,40.85,-85.45,0.7,-3.0,80,5,,10.0,30.33071,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,246.0
KFZG 130655Z AUTO 08007KT 10SM OVC018 15/09 A3032 RMK AO2 T01460090 PWINO,KFZG,2015-03-13T06:55:00Z,31.68,-83.27,14.6,9.0,80,7,,10.0,30.318897,,,TRUE,TRUE,,,,,TRUE,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,111.0
KFXY 130655Z AUTO 17012KT 7SM CLR 08/04 A3012 RMK AO2,KFXY,2015-03-13T06:55:00Z,43.23,-93.62,8.0,4.0,170,12,,7.0,30.121063,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,375.0
KFVX 130655Z AUTO 00000KT 10SM CLR 05/M01 A3055 RMK AO2 T00501014,KFVX,2015-03-13T06:55:00Z,37.35,-78.42,5.0,-1.4,0,0,,10.0,30.549213,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,125.0
KDCY 130655Z AUTO 12005KT 10SM CLR 10/01 A3023 RMK AO2 T00990011,KDCY,2015-03-13T06:55:00Z,38.7,-87.13,9.9,1.1,120,5,,10.0,30.230314,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KCKM 130655Z AUTO 09009KT 18/18 A3007 RMK AO1,KCKM,2015-03-13T06:55:00Z,34.3,-90.52,18.0,18.0,90,9,,,30.070866,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,53.0
